POLL_PLACE_ID,JURISDICTION,COUNTY_NAME,ED_PRECINCT,POLL_NAME,POLL_ADDRESS1,CITY,STATE,ZIP,LEGISLATIVE_SUB_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,CONGRESSIONAL_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,COUNCILMANIC_DISTRICT_CODE,COMMISSIONER_DISTRICT_CODE,SCHOOL_DISTRICT_CODE,ORPHAN_DISTRICT_CODE,ELECTION_DISTRICT_CODE,MUNICIPAL_DISTRICT_CODE,BUILDING_TYPE,COLLEGE_NEARBY,COLLEGE_NAME,IS_EARLY_VOTING,Column1
17000200,17,Prince George's County,21012,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,22,22,4,7,4,3,,002,,21,,CHURCH,0,,0,
17000201,17,Prince George's County,21013,ELEANOR ROOSEVELT HIGH SCHOOL,7601 HANOVER PARKWAY,GREENBELT,MD,20770,22,22,4,7,4,4,,002,,21,,SCHOOL,0,,0,
17000202,17,Prince George's County,21014,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,47B,47,4,7,4,1,,001,,21,,CHURCH,0,,0,
17000203,17,Prince George's County,21015,ADELPHI ELEM SCH,9000 25TH AVENUE,ADELPHI,MD,20783,21,21,4,7,4,3,,002,,21,,SCHOOL,0,,0,
17000204,17,Prince George's County,21016,LAMONT ELEMENTARY SCHOOL,7101 GOOD LUCK ROAD,NEW CARROLLTON,MD,20784,22,22,4,7,4,3,,002,,21,,SCHOOL,0,,0,
17000205,17,Prince George's County,21017,UNIV OF MD/STAMP STUDENT UNION BLDG,3972 CAMPUS DRIVE,COLLEGE PARK,MD,20742,21,21,4,7,4,3,,002,,21,,SCHOOL,0,,0,
500000191,17,Prince George's County,21018,TRINITY ASSEMBLY OF GOD,7800 GOOD LUCK ROAD,LANHAM,MD,20706,22,22,4,7,4,4,,002,,21,,CHURCH,0,,0,
17000200,17,Prince George's County,21019,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,22,22,4,7,4,3,,003,,21,,CHURCH,0,,0,
17000200,17,Prince George's County,21020,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,21,21,4,7,4,3,,002,,21,,CHURCH,0,,0,
17000202,17,Prince George's County,21021,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,21,21,4,7,4,1,,001,,21,,CHURCH,0,,0,
17000202,17,Prince George's County,21022,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,47B,47,8,7,4,1,,001,,21,,CHURCH,0,,0,
500000589,17,Prince George's County,,EV01 UPPER MARLBORO COMMUNITY CENTER,5400 MARLBORO RACE TRACK RD,UPPER MARLBORO,MD,20772,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
500000266,17,Prince George's County,,EV02 COLLEGE PARK COMMUNITY CENTER,5051 PIERCE AVE,COLLEGE PARK,MD,20740,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750000251,17,Prince George's County,,EV03 BOWIE GYMNASIUM,4100 NORTHVIEW DR,BOWIE,MD,20716,,,,,,,,,,,,OTHER,0,,1,
500000590,17,Prince George's County,,EV04 WAYNE K. CURRY SPORTS AND LEARNING CENTER,8001 SHERIFF RD,LANDOVER,MD,20785,,,,,,,,,,,,OTHER,0,,1,
500000268,17,Prince George's County,,EV05 SOUTHERN REGIONAL TECHNOLOGY AND RECREATION COMPLEX,7007 BOCK RD,FORT WASHINGTON,MD,20744,,,,,,,,,,,,OTHER,0,,1,
500000270,17,Prince George's County,,EV06 LAUREL - BELTSVILLE SENIOR ACTIVITY CENTER,7120 CONTEE RD,LAUREL,MD,20707,,,,,,,,,,,,OTHER,0,,1,
500000269,17,Prince George's County,,EV08 SUITLAND COMMUNITY PARK SCHOOL CENTER,5600 REGENCY LN,FORESTVILLE,MD,20747,,,,,,,,,,,,SCHOOL,0,,1,
750000269,17,Prince George's County,,EV09 LIFE COVENANT CHRISTIAN MINISTRIES,15522 LIVINGSTON RD,ACCOKEEK,MD,20607,,,,,,,,,,,,CHURCH,0,,1,
750000352,17,Prince George's County,,EV11 KENTLAND COMMUNITY CENTER,2413 PINEBROOK AVE,LANDOVER,MD,20785,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750000682,17,Prince George's County,,EV12 SOUTHERN AREA AQUATIC AND RECREATION COMPLEX,13601 MISSOURI AVE,BRANDYWINE,MD,20613,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750001112,17,Prince George's County,,EV13 ROLLINGCREST-CHILLUM COMMUNITY CTR,6120 SARGENT RD,HYATTSVILLE,MD,20782,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
500000762,18,Queen Anne's County,1001,SUDLERSVILLE SENIOR CENTER,605 FOXXTOWN DR,SUDLERSVILLE,MD,21668,36,36,1,2,1,,001,,,1,,OTHER,0,,0,
18000001,18,Queen Anne's County,2001,CHURCH HILL ELEMENTARY SCHOOL,631 MAIN STREET,CHURCH HILL,MD,21623,36,36,1,2,1,,001,,,2,,SCHOOL,0,,0,
500000127,18,Queen Anne's County,3002,CENTREVILLE ELEMENTARY SCHOOL,213 HOMEWOOD AVE,CENTREVILLE,MD,21617,36,36,1,2,1,,002,,,3,,SCHOOL,0,,0,
500000154,18,Queen Anne's County,4001,KENT ISLAND HIGH SCHOOL,900 LOVE POINT RD,STEVENSVILLE,MD,21666,36,36,1,2,1,,004,,,4,,SCHOOL,0,,0,
500000358,18,Queen Anne's County,4002,KENT ISLAND VOL FIRE DEPT,1610 MAIN ST,CHESTER,MD,21619,36,36,1,2,1,,003,,,4,,FIRE STATION,0,,0,
500000150,18,Queen Anne's County,4003,MATAPEAKE ELEMENTARY SCHOOL,651 ROMANCOKE RD,STEVENSVILLE,MD,21666,36,36,1,2,1,,004,,,4,,SCHOOL,0,,0,
500000152,18,Queen Anne's County,4006,UNITED COMMUNITIES VOL FIRE DEPT,9406 ROMANCOKE RD,STEVENSVILLE,MD,21666,36,36,1,2,1,,004,,,4,,FIRE STATION,0,,0,
750000507,18,Queen Anne's County,5001,CHESAPEAKE COLLEGE,1000 COLLEGE CIRCLE,WYE MILLS,MD,21679,36,36,1,2,1,,002,,,5,,SCHOOL,0,,0,
18000009,18,Queen Anne's County,5002,GRASONVILLE ELEMENTARY SCHOOL,5435 MAIN STREET,GRASONVILLE,MD,21638,36,36,1,2,1,,003,,,5,,SCHOOL,0,,0,
750000323,18,Queen Anne's County,6001,VINCIT STREET CONFERENCE ROOM,110 VINCIT STREET,CENTREVILLE,MD,21617,36,36,1,2,1,,001,,,6,,,0,,0,
500000261,18,Queen Anne's County,7001,CRUMPTON FIRE HOUSE,300 THIRD ST,CRUMPTON,MD,21628,36,36,1,2,1,,001,,,7,,FIRE STATION,0,,0,
750000264,18,Queen Anne's County,,"EV01 QUEEN ANNE'S OFFICE BUILDING, CONFERENCE RM.",110 VINCIT ST,CENTREVILLE,MD,21617,,,,,,,,,,,,OTHER,0,,1,
500000726,18,Queen Anne's County,,EV02 KENT ISLAND FIRE DEPT,1610 MAIN ST,CHESTER,MD,21619,,,,,,,,,,,,FIRE STATION,0,,1,
750000410,19,Saint Mary's County,1001,SPRING RIDGE MIDDLE SCHOOL,19856 THREE NOTCH RD,LEXINGTON PARK,MD,20653,29B,29,5,7,5,,001,,,1,,SCHOOL,0,,0,
19000022,19,Saint Mary's County,1002,RIDGE ELEMENTARY SCHOOL,49430 AIREDELE ROAD,RIDGE,MD,20680,29B,29,5,7,5,,001,,,1,,SCHOOL,0,,0,
19000000,19,Saint Mary's County,2001,PINEY POINT ELEMENTARY SCHOOL,44550 TALL TIMBERS RD,TALL TIMBERS,MD,20690,29C,29,5,7,5,,001,,,2,,SCHOOL,0,,0,
500000723,19,Saint Mary's County,3001,DUKE ELEMENTARY SCHOOL,23595 HAYDEN FARM LANE,LEONARDTOWN,MD,20650,29A,29,5,7,5,,002,,,3,,SCHOOL,0,,0,
19000025,19,Saint Mary's County,3002,BENJAMIN BANNEKER ELEMENTARY SCHOOL,27180 POINT LOOKOUT ROAD,LOVEVILLE,MD,20656,29A,29,5,7,5,,002,,,3,,SCHOOL,0,,0,
19000003,19,Saint Mary's County,3003,LEONARDTOWN MIDDLE SCHOOL,24015 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,29C,29,5,7,5,,001,,,3,,SCHOOL,0,,0,
500000155,19,Saint Mary's County,3004,LEONARDTOWN HIGH SCHOOL,23995 POINT LOOKOUT RD,LEONARDTOWN,MD,20650,29C,29,5,7,5,,002,,,3,,SCHOOL,0,,0,
750000100,19,Saint Mary's County,3005,EVERGREEN ELEMENTARY SCHOOL,43765 EVERGREEN WAY,CALIFORNIA,MD,20619,29B,29,5,7,5,,002,,,3,,SCHOOL,0,,0,
19000003,19,Saint Mary's County,3006,LEONARDTOWN MIDDLE SCHOOL,24015 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,29A,29,5,7,5,,002,,,3,,SCHOOL,0,,0,
19000003,19,Saint Mary's County,3007,LEONARDTOWN MIDDLE SCHOOL,24015 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,29A,29,5,7,5,,001,,,3,,SCHOOL,0,,0,
19000024,19,Saint Mary's County,4001,CHOPTICON HIGH SCHOOL,25390 COLTON POINT RD,MORGANZA,MD,20660,29A,29,5,7,5,,003,,,4,,SCHOOL,0,,0,
19000006,19,Saint Mary's County,5001,MECHANICSVILLE FIREHOUSE,28165 HILLS CLUB ROAD,MECHANICSVILLE,MD,20659,29A,29,5,7,5,,003,,,5,,,0,,0,
19000008,19,Saint Mary's County,6001,HOLLYWOOD FIREHOUSE,24801 THREE NOTCH ROAD,HOLLYWOOD,MD,20636,29A,29,5,7,5,,002,,,6,,FIRE STATION,0,,0,
19000009,19,Saint Mary's County,6002,OAKVILLE ELEMENTARY SCHOOL,26410 THREE NOTCH ROAD,MECHANICSVILLE,MD,20659,29A,29,5,7,5,,003,,,6,,SCHOOL,0,,0,
19000021,19,Saint Mary's County,6003,HOLLYWOOD ELEMENTARY SCHOOL,44345 JOY CHAPEL RD,HOLLYWOOD,MD,20636,29C,29,5,7,5,,004,,,6,,SCHOOL,0,,0,
19000021,19,Saint Mary's County,6004,HOLLYWOOD ELEMENTARY SCHOOL,44345 JOY CHAPEL RD,HOLLYWOOD,MD,20636,29C,29,5,7,5,,002,,,6,,SCHOOL,0,,0,
500000575,19,Saint Mary's County,7001,DYNARD ELEMENTARY SCHOOL,23510 BUSHWOOD RD,CHAPTICO,MD,20621,29A,29,5,7,5,,003,,,7,,SCHOOL,0,,0,
750001028,19,Saint Mary's County,8001,BAY DISTRICT FIREHOUSE,46900 S SHANGRI-LA DR,LEXINGTON PARK,MD,20653,29B,29,5,7,5,,004,,,8,,FIRE STATION,0,,0,
19000012,19,Saint Mary's County,8002,TOWN CREEK ELEMENTARY SCHOOL (CAFE),45805 DENT DRIVE,LEXINGTON PARK,MD,20653,29C,29,5,7,5,,004,,,8,,SCHOOL,0,,0,
19000013,19,Saint Mary's County,8003,GREENVIEW KNOLLS ELEMENTARY SCHOOL (GYM),45711 MILITARY LANE,GREAT MILLS,MD,20634,29B,29,5,7,5,,001,,,8,,SCHOOL,0,,0,
19000014,19,Saint Mary's County,8004,PARK HALL ELEMENTARY SCHOOL,20343 HERMANVILLE ROAD,PARK HALL,MD,20667,29B,29,5,7,5,,001,,,8,,SCHOOL,0,,0,
750000100,19,Saint Mary's County,8005,EVERGREEN ELEMENTARY SCHOOL,43765 EVERGREEN WAY,CALIFORNIA,MD,20619,29B,29,5,7,5,,002,,,8,,SCHOOL,0,,0,
19000016,19,Saint Mary's County,8006,ESPERANZA MIDDLE SCHOOL,22790 MAPLE ROAD,LEXINGTON PARK,MD,20653,29C,29,5,7,5,,004,,,8,,SCHOOL,0,,0,
750000061,19,Saint Mary's County,8007,GREEN HOLLY ELEMENTARY SCHOOL,46060 MILLSTONE LANDING ROAD,LEXINGTON PARK,MD,20653,29B,29,5,7,5,,004,,,8,,SCHOOL,0,,0,
750000410,19,Saint Mary's County,8008,SPRING RIDGE MIDDLE SCHOOL,19856 THREE NOTCH RD,LEXINGTON PARK,MD,20653,29B,29,5,7,5,,004,,,8,,SCHOOL,0,,0,
19000013,19,Saint Mary's County,8009,GREENVIEW KNOLLS ELEMENTARY SCHOOL (GYM),45711 MILITARY LANE,GREAT MILLS,MD,20634,29C,29,5,7,5,,001,,,8,,SCHOOL,0,,0,
19000012,19,Saint Mary's County,8010,TOWN CREEK ELEMENTARY SCHOOL (CAFE),45805 DENT DRIVE,LEXINGTON PARK,MD,20653,29B,29,5,7,5,,004,,,8,,SCHOOL,0,,0,
19000000,19,Saint Mary's County,9001,PINEY POINT ELEMENTARY SCHOOL,44550 TALL TIMBERS RD,TALL TIMBERS,MD,20690,29C,29,5,7,5,,001,,,9,,SCHOOL,0,,0,
750000242,19,Saint Mary's County,,EV01 HOLLYWOOD FIREHOUSE,24801 THREE NOTCH ROAD,HOLLYWOOD,MD,20636,,,,,,,,,,,,FIRE STATION,0,,1,
750000972,19,Saint Mary's County,,EV02 BAY DISTRICT FIREHOUSE,46900 S SHANGRI-LA DR,LEXINGTON PARK,MD,20653,,,,,,,,,,,,FIRE STATION,0,,1,
750000971,19,Saint Mary's County,,EV03 MECHANICSVILLE FIREHOUSE,28165 HILLS CLUB ROAD,MECHANICSVILLE,MD,20659,,,,,,,,,,,,FIRE STATION,0,,1,
20000023,20,Somerset County,1001,GREENWOOD ELEM SCHOOL -CAFETERIA,11412 DRYDEN RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,002,,,1,,SCHOOL,0,,0,
20000023,20,Somerset County,1002,GREENWOOD ELEM SCHOOL -CAFETERIA,11412 DRYDEN RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,003,,,1,,SCHOOL,0,,0,
20000023,20,Somerset County,1003,GREENWOOD ELEM SCHOOL -CAFETERIA,11412 DRYDEN RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,001,,,1,,SCHOOL,0,,0,
750000212,20,Somerset County,2001,PRINCESS ANNE ELEM--GYM,11576 LANKFORD AVENUE,PRINCESS ANNE ,MD,21853,38A,38,1,1,1,,003,,,2,,SCHOOL,0,,0,
750001041,20,Somerset County,3001,SOMERSET TECHNICAL HIGH SCHOOL,7994 TAWES CAMPUS DR,WESTOVER,MD,21871,38A,38,1,1,1,,004,,,3,,SCHOOL,0,,0,
20000011,20,Somerset County,4001,WASHINGTON HIGH SCH - CAFETERIA,10902 OLD PRINCESS ANNE RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,004,,,4,,SCHOOL,0,,0,
750000212,20,Somerset County,5001,PRINCESS ANNE ELEM--GYM,11576 LANKFORD AVENUE,PRINCESS ANNE ,MD,21853,38A,38,1,1,1,,002,,,5,,SCHOOL,0,,0,
750001041,20,Somerset County,6001,SOMERSET TECHNICAL HIGH SCHOOL,7994 TAWES CAMPUS DR,WESTOVER,MD,21871,38A,38,1,1,1,,003,,,6,,SCHOOL,0,,0,
20000014,20,Somerset County,7001,CRISFIELD HIGH SCH -CAFETERIA,210 N SOMERSET AVE,CRISFIELD,MD,21817,38A,38,1,1,1,,005,,,7,,SCHOOL,0,,0,
20000014,20,Somerset County,8001,CRISFIELD HIGH SCH -CAFETERIA,210 N SOMERSET AVE,CRISFIELD,MD,21817,38A,38,1,1,1,,004,,,8,,SCHOOL,0,,0,
20000014,20,Somerset County,8002,CRISFIELD HIGH SCH -CAFETERIA,210 N SOMERSET AVE,CRISFIELD,MD,21817,38A,38,1,1,1,,005,,,8,,SCHOOL,0,,0,
20000010,20,Somerset County,9001,DEAL ISLAND ELEM SCH -CAFETERIA,23275 LOLA WHEATLEY RD,DEAL ISLAND,MD,21821,38A,38,1,1,1,,003,,,9,,SCHOOL,0,,0,
20000017,20,Somerset County,10001,EWELL ELEM SCH,4005 SMITH ISLAND RD,EWELL,MD,21824,38A,38,1,1,1,,005,,,10,,SCHOOL,0,,0,
20000017,20,Somerset County,10002,EWELL ELEM SCH,4005 SMITH ISLAND RD,EWELL,MD,21824,38A,38,1,1,1,,005,,,10,,SCHOOL,0,,0,
20000010,20,Somerset County,11001,DEAL ISLAND ELEM SCH -CAFETERIA,23275 LOLA WHEATLEY RD,DEAL ISLAND,MD,21821,38A,38,1,1,1,,003,,,11,,SCHOOL,0,,0,
20000014,20,Somerset County,12001,CRISFIELD HIGH SCH -CAFETERIA,210 N SOMERSET AVE,CRISFIELD,MD,21817,38A,38,1,1,1,,005,,,12,,SCHOOL,0,,0,
750001041,20,Somerset County,13001,SOMERSET TECHNICAL HIGH SCHOOL,7994 TAWES CAMPUS DR,WESTOVER,MD,21871,38A,38,1,1,1,,003,,,13,,SCHOOL,0,,0,
750001041,20,Somerset County,13002,SOMERSET TECHNICAL HIGH SCHOOL,7994 TAWES CAMPUS DR,WESTOVER,MD,21871,38A,38,1,1,1,,001,,,13,,SCHOOL,0,,0,
750001041,20,Somerset County,13003,SOMERSET TECHNICAL HIGH SCHOOL,7994 TAWES CAMPUS DR,WESTOVER,MD,21871,38A,38,1,1,1,,004,,,13,,SCHOOL,0,,0,
20000010,20,Somerset County,14001,DEAL ISLAND ELEM SCH -CAFETERIA,23275 LOLA WHEATLEY RD,DEAL ISLAND,MD,21821,38A,38,1,1,1,,003,,,14,,SCHOOL,0,,0,
20000011,20,Somerset County,15001,WASHINGTON HIGH SCH - CAFETERIA,10902 OLD PRINCESS ANNE RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,002,,,15,,SCHOOL,0,,0,
20000011,20,Somerset County,15002,WASHINGTON HIGH SCH - CAFETERIA,10902 OLD PRINCESS ANNE RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,001,,,15,,SCHOOL,0,,0,
20000011,20,Somerset County,15003,WASHINGTON HIGH SCH - CAFETERIA,10902 OLD PRINCESS ANNE RD,PRINCESS ANNE,MD,21853,38A,38,1,1,1,,004,,,15,,SCHOOL,0,,0,
750000576,20,Somerset County,,EVC01 SOMERSET CO TECH HIGH SCHOOL,7994 TAWES CAMPUS RD,WESTOVER,MD,21871,,,,,,,,,,,,SCHOOL,0,,1,
1,21,Talbot County,1001,EASTON FIRE HOUSE BINGO HALL,315 AURORA PARK DR,EASTON,MD,21601,,,,,,,,,,,,FIRE STATION,0,,0,
500000719,21,Talbot County,1002,EASTON HIGH SCHOOL CAFETERIA,723 MECKLENBURG AVENUE,EASTON,MD,21601,,,,,,,,,,,,SCHOOL,0,,0,
1,21,Talbot County,1003,EASTON FIRE HOUSE BINGO HALL,315 AURORA PARK DR,EASTON,MD,21601,,,,,,,,,,,,FIRE STATION,0,,0,
14,21,Talbot County,1005,TALBOT CO. COMMUNITY CENTER,10028 OCEAN GATEWAY,EASTON,MD,21601,,,,,,,,,,,,COMMUNITY CENTER,0,,0,
32,21,Talbot County,2001,ST. MICHAELS MIDDLE/HIGH SCHOOL,200 SEYMOUR AVENUE,ST MICHAELS,MD,21663,,,,,,,,,,,,SCHOOL,0,,0,
32,21,Talbot County,2002,ST. MICHAELS MIDDLE/HIGH SCHOOL,200 SEYMOUR AVENUE,ST MICHAELS,MD,21663,,,,,,,,,,,,SCHOOL,0,,0,
8,21,Talbot County,2003,COMMUNITY METHODIST CHURCH,6968 BELLEVUE RD.,ROYAL OAK,MD,21662,,,,,,,,,,,,CHURCH,0,,0,
9,21,Talbot County,3001,TRAPPE FIRE HOUSE,4001 POWELL AVE.,TRAPPE,MD,21673,,,,,,,,,,,,FIRE STATION,0,,0,
27,21,Talbot County,3003,OXFORD FIRE HOUSE,300 OXFORD ROAD,OXFORD,MD,21654,,,,,,,,,,,,,0,,0,
16,21,Talbot County,4001,CORDOVA FIRE HOUSE,11864 KITTY'S CORNER RD.,CORDOVA,MD,21625,,,,,,,,,,,,FIRE STATION,0,,0,
17,21,Talbot County,5001,NEW ST JOHNS METHODIST CHURCH,9123 TILGHMAN ISLAND RD.,WITTMAN,MD,21676,,,,,,,,,,,,CHURCH,0,,0,
24,21,Talbot County,5002,TILGHMAN FIRE HOUSE,5979 TILGHMAN ISLAND ROAD,TILGHMAN,MD,21671,,,,,,,,,,,,FIRE STATION,0,,0,
750000254,21,Talbot County,,EV01 EASTON FIREHOUSE BINGO HALL,315 AURORA PARK DRIVE,EASTON,MD,21601,,,,,,,,,,,,FIRE STATION,0,,1,
22000025,22,Washington County,1000,SHARPSBURG ELEM. SCHOOL,17525 SHEPHERDSTOWN PIKE,SHARPSBURG,MD,21782,02A,2,6,4,3,,,,,1,SHA,SCHOOL,0,,0,
22000005,22,Washington County,2001,WILLIAMSPORT HIGH SCHOOL,5 SOUTH CLIFTON DRIVE,WILLIAMSPORT,MD,21795,01C,1,6,4,3,,,,,2,WIL,SCHOOL,0,,0,
22000005,22,Washington County,2002,WILLIAMSPORT HIGH SCHOOL,5 SOUTH CLIFTON DRIVE,WILLIAMSPORT,MD,21795,02A,2,6,4,3,,,,,2,,SCHOOL,0,,0,
22000013,22,Washington County,3001,POTOMAC TOWERS,11 WEST BALTIMORE STREET,HAGERSTOWN,MD,21740,02B,2,6,4,3,,,,,3,HAG,OTHER,0,,0,
22000016,22,Washington County,3002,GIRLS' INC.,626 WASHINGTON AVENUE,HAGERSTOWN,MD,21740,02B,2,6,4,3,,,,,3,HAG,OTHER,0,,0,
22000000,22,Washington County,4000,CLEAR SPRING HIGH SCHOOL,12630 BROADFORDING ROAD,CLEAR SPRING,MD,21722,01C,1,6,4,3,,,,,4,CLS,SCHOOL,0,,0,
22000001,22,Washington County,5000,HANCOCK MIDDLE SENIOR HIGH SCHOOL,289 WEST MAIN STREET,HANCOCK,MD,21750,01C,1,6,4,3,,,,,5,HAN,SCHOOL,0,,0,
22000060,22,Washington County,6000,BOONSBORO HIGH SCHOOL,10 CAMPUS AVENUE,BOONSBORO,MD,21713,02A,2,6,4,3,,,,,6,BOO,SCHOOL,0,,0,
22000038,22,Washington County,7001,SMITHSBURG ELEM. SCHOOL,67 NORTH MAIN STREET,SMITHSBURG,MD,21783,02A,2,6,4,3,,,,,7,,SCHOOL,0,,0,
22000061,22,Washington County,7002,SMITHSBURG MIDDLE SCHOOL,68 NORTH MAIN STREET,SMITHSBURG,MD,21783,02A,2,6,4,3,,,,,7,SMI,SCHOOL,0,,0,
750000423,22,Washington County,8000,PLEASANT VALLEY BAPTIST CHURCH,3346 GAPLAND RD,ROHRERSVILLE,MD,21779,02A,2,6,4,3,,,,,8,,CHURCH,0,,0,
750001061,22,Washington County,9000,LEITERSBURG RURITAN COMMUNITY CENTER,21427 LEITER STREET,HAGERSTOWN,MD,21742,02A,2,6,4,3,,,,,9,,COMMUNITY CENTER,0,,0,
500000663,22,Washington County,10001,SOUTH HAGERSTOWN HS GYM,1101 S POTOMAC STREET,HAGERSTOWN,MD,21740,02A,2,6,4,3,,,,,10,HAG,SCHOOL,0,,0,
22000007,22,Washington County,10002,ROCKLAND WOODS ELEMENTARY SCHOOL,18201 ROCKLAND DRIVE,HAGERSTOWN,MD,21740,02A,2,6,4,3,,,,,10,,SCHOOL,0,,0,
22000041,22,Washington County,10003,EASTERN ELEM. SCHOOL,1320 YALE DRIVE,HAGERSTOWN,MD,21742,02A,2,6,4,3,,,,,10,,SCHOOL,0,,0,
22000007,22,Washington County,10004,ROCKLAND WOODS ELEMENTARY SCHOOL,18201 ROCKLAND DRIVE,HAGERSTOWN,MD,21740,01C,1,6,4,3,,,,,10,,SCHOOL,0,,0,
22000041,22,Washington County,10005,EASTERN ELEM. SCHOOL,1320 YALE DRIVE,HAGERSTOWN,MD,21742,02B,2,6,4,3,,,,,10,HAG,SCHOOL,0,,0,
22000029,22,Washington County,11001,PLEASANT VALLEY ELEM. SCHOOL,1707 ROHRERSVILLE ROAD,KNOXVILLE,MD,21758,02A,2,6,4,3,,,,,11,,SCHOOL,0,,0,
22000030,22,Washington County,11002,POTOMAC VALLEY FIRE HALL,2202 DARGAN SCHOOL ROAD,SHARPSBURG,MD,21782,02A,2,6,4,3,,,,,11,,FIRE STATION,0,,0,
22000008,22,Washington County,12000,COMMUNITY VFC OF DISTRICT 12 BANQUET CENTER,18002  TILGHMANTON ROAD,FAIRPLAY,MD,21733,02A,2,6,4,3,,,,,12,,FIRE STATION,0,,0,
22000057,22,Washington County,13001,MAUGANSVILLE ELEM. SCHOOL,18023 MAUGANS AVENUE,MAUGANSVILLE,MD,21767,02A,2,6,4,3,,,,,13,HAG,SCHOOL,0,,0,
22000057,22,Washington County,13002,MAUGANSVILLE ELEM. SCHOOL,18023 MAUGANS AVENUE,MAUGANSVILLE,MD,21767,02A,2,6,4,3,,,,,13,,SCHOOL,0,,0,
22000039,22,Washington County,14001,RINGGOLD RURITAN CLUB,14247 WINDY HAVEN ROAD,SMITHSBURG,MD,21783,02A,2,6,4,3,,,,,14,,COMMUNITY CENTER,0,,0,
750001062,22,Washington County,14002,FORT RITCHIE COMMUNITY CENTER,14421 LAKE ROYER DRIVE,CASCADE,MD,21719,02A,2,6,4,3,,,,,14,,COMMUNITY CENTER,0,,0,
22000002,22,Washington County,15000,BIG POOL COMMUNITY HALL,11411 TEDRICK DRIVE,BIG POOL,MD,21711,01C,1,6,4,3,,,,,15,,COMMUNITY CENTER,0,,0,
22000032,22,Washington County,16000,GREENBRIER ELEM. SCHOOL,21222 SAN MAR ROAD,BOONSBORO,MD,21713,02A,2,6,4,3,,,,,16,,SCHOOL,0,,0,
500000251,22,Washington County,17000,BESTER ELEMENTARY SCHOOL - GYM,385 MILL STREET,HAGERSTOWN,MD,21740,02B,2,6,4,3,,,,,17,HAG,SCHOOL,0,,0,
22000033,22,Washington County,18001,BETHEL UNITED METHODIST CHURCH,21006 TWIN SPRINGS DRIVE,SMITHSBURG,MD,21783,02A,2,6,4,3,,,,,18,,CHURCH,0,,0,
22000034,22,Washington County,18002,MARANATHA BRETHREN CHURCH,19835 SCOTT HILL DRIVE,HAGERSTOWN,MD,21742,02A,2,6,4,3,,,,,18,HAG,CHURCH,0,,0,
22000053,22,Washington County,18003,HAGERSTOWN COMMUNITY COLLEGE ARCC BLDG,11400 ROBINWOOD DRIVE,HAGERSTOWN,MD,21742,02A,2,6,4,3,,,,,18,,SCHOOL,1,Hagerstown Community College,0,
22000034,22,Washington County,18004,MARANATHA BRETHREN CHURCH,19835 SCOTT HILL DRIVE,HAGERSTOWN,MD,21742,02B,2,6,4,3,,,,,18,,CHURCH,0,,0,
22000035,22,Washington County,19000,LITTLE ANTIETAM COMMUNITY CENTER,40 MOUNT VERNON DRIVE,KEEDYSVILLE,MD,21756,02A,2,6,4,3,,,,,19,KEE,COMMUNITY CENTER,0,,0,
22000010,22,Washington County,20000,DOWNSVILLE RURITAN CLUB,8629 DOWNSVILLE PIKE,WILLIAMSPORT,MD,21795,02A,2,6,4,3,,,,,20,,COMMUNITY CENTER,0,,0,
22000019,22,Washington County,21000,NORTH HAGERSTOWN HIGH SCHOOL,1200 PENNSYLVANIA AVENUE,HAGERSTOWN,MD,21742,02B,2,6,4,3,,,,,21,HAG,SCHOOL,0,,0,
22000056,22,Washington County,22001,TRINITY LUTHERAN CHURCH,15 RANDOLPH AVE.,HAGERSTOWN,MD,21740,02B,2,6,4,3,,,,,22,HAG,CHURCH,0,,0,
22000055,22,Washington County,22002,PANGBORN ELEMENTARY SCHOOL,195 PANGBORN BOULEVARD,HAGERSTOWN,MD,21740,02B,2,6,4,3,,,,,22,HAG,SCHOOL,0,,0,
